0,0.15987435619,1.0,0.333333333333,0.288051263491
0,0.0576370206901,0.0,-0.5,0.550913471267
0,0.0613310364882,0.0,0.333333333333,0.297762465477
0,0.164605850038,0.0,0.333333333333,0.986261222476
0,0.223474530038,0.0,0.333333333333,1.37871908914
0,0.0882974290848,0.0,0.3625,0.467816193899
0,0.154025684652,0.0,0.333333333333,0.915726786568
0,0.164016135136,0.0,0.333333333333,0.982329789797
0,0.0513401714961,0.0,0.333333333333,0.231156698863
0,0.0594359834989,0.0,-0.333333333333,0.507351001104
0,0.128701236645,0.0,0.333333333333,0.746897133191
0,0.056050281922,0.0,0.333333333333,0.262557435036
0,0.11630079627,0.0,-0.833333333333,1.05311641958
0,0.141579667727,0.0,0.333333333333,0.832753340403
0,0.210441914797,0.0,-0.316666666667,0.646500708943
0,0.202409309944,0.0,-0.166666666667,0.602121837934
0,0.27097713232,0.0,0.333333333333,0.726601330439
0,0.151217142741,0.0,0.333333333333,0.384429931641
0,0.24408712493,0.0,0.0,0.697391785516
0,0.429608295402,0.0,-0.5,1.29888084401
